,5%,10%,15%,20%,25%,30%,35%,40%,45%,50%,55%,60%,65%,70%,75%,80%,85%,90%,95%,100%
"neighbors,avg,important",0.6727000000000001, 0.6703000000000001, 0.6691, 0.6737, 0.6742, 0.6657000000000001, 0.6546000000000001, 0.6377999999999999, 0.6336999999999999, 0.6364000000000001, 0.6395, 0.6214999999999999, 0.6249, 0.5862999999999998, 0.571, 0.5680999999999999, 0.547, 0.5142, 0.5080000000000001, 0.49990000000000007
"neighbors,std,important",0.008000624975587853, 0.008000624975587851, 0.010894494022211413, 0.011688028062936888, 0.00493558507170123, 0.009263368717696611, 0.010141005867269784, 0.020870074269153927, 0.0067683085036070924, 0.01101998185116474, 0.006312685640834657, 0.020026232796010356, 0.014215836239912176, 0.030525563057870027, 0.01641950060141902, 0.018157367650625984, 0.028527180021866844, 0.04493506425943998, 0.022561028345356962, 0.031236036880500712
"jaccard,avg,important",0.6763000000000001,0.6569,0.6591,0.6519,0.6405000000000001,0.6443000000000001,0.6295999999999999,0.6292000000000001,0.6231,0.6083999999999999,0.6016000000000001,0.5942999999999999,0.5798,0.5774,0.5707000000000001,0.5554,0.5378999999999999,0.5356,0.5325,0.4936
"jaccard,std,important",0.006261788881781313,0.011605602095539904,0.007147726911403379,0.006700000000000006,0.012587692401707323,0.016643617395265986,0.012491597175701764,0.012155657119218207,0.013845215780189211,0.00741889479639657,0.016716458955173506,0.01872992258392972,0.01616663230236896,0.01913739794224907,0.01584329511181304,0.030391446164998448,0.02978069844714861,0.017106723824274476,0.02610459729626183,0.016680527569594438
"cosine,avg,important",0.6716000000000001,0.6731,0.6734,0.6747000000000001,0.6764000000000001,0.673,0.6658000000000001,0.66,0.6605,0.663,0.6417999999999999,0.6311,0.6214999999999999,0.6167,0.619,0.5897000000000001,0.5877999999999999,0.5513,0.5075000000000001,0.4902
"cosine,std,important",0.006959885056522133,0.008814193099768131,0.00925418824100741,0.005441507144165122,0.0065299310869258095,0.008037412518964055,0.008022468448052638,0.01029563014098701,0.0077233412458598575,0.007861297602813426,0.02115561391215109,0.016931922513406458,0.014739402972983687,0.01566556733731659,0.01425482374496438,0.04276692647361978,0.015490642336585,0.025155715056424045,0.04712801714479405,0.03264291653636361
"norm,avg,important",0.6685000000000001,0.6677,0.6605000000000001,0.6589,0.6403000000000001,0.6443999999999999,0.6245999999999999,0.5972,0.5864999999999999,0.5668,0.5324,0.5549999999999999,0.526,0.5138,0.5014000000000001,0.48840000000000006,0.49490000000000006,0.4816,0.4972,0.4997
"norm,std,important",0.010938464243210733,0.0080504658250315,0.011447707194019257,0.009016096716428909,0.013849548729110286,0.01656623071190307,0.022764885240211533,0.023412817002659056,0.02039240054530118,0.025238066486955747,0.043918560996462526,0.027564469884254962,0.012124355652982153,0.024276737836867644,0.024948747463550157,0.030761014287568618,0.0401184496210908,0.04332020313895124,0.01978282083020519,0.026134460009726627
"neighbors,avg,not important",0.6709, 0.6595, 0.6491, 0.6467, 0.6307, 0.6258, 0.6046, 0.5887, 0.573, 0.5658000000000001, 0.5718000000000001, 0.5639000000000001, 0.5618000000000001, 0.5445, 0.5172, 0.5045999999999999, 0.49799999999999994, 0.5366, 0.48810000000000003, 0.5005
"neighbors,std,not important",0.0114930413729352, 0.00878919791562348, 0.007751773990513404, 0.011975391434103533, 0.010070253224224314, 0.013555810562264447, 0.023879698490558876, 0.0243312556190592, 0.03570714214271424, 0.02183025423580767, 0.016515447314559766, 0.03341691188604954, 0.019943921379708626, 0.020456050449683568, 0.020395097450122683, 0.03569089519751501, 0.03682118955166985, 0.01993088056258427, 0.03706602217665124, 0.02473560187260461
"jaccard,avg,not important",0.6723,0.6689,0.6733,0.6643000000000001,0.6524,0.653,0.6319,0.6086,0.5969000000000001,0.5899,0.552,0.5687999999999999,0.5296,0.5267000000000001,0.5258999999999999,0.5124,0.5155,0.5011,0.4736999999999999,0.4927
"jaccard,std,not important",0.007668767828015144,0.006503076195155649,0.010488565202161822,0.014866405079910891,0.01491442255000174,0.015046594299043235,0.019002368273454775,0.02939115513211415,0.01628772543972916,0.030673930299197058,0.03174901573277507,0.021821090715177342,0.04255866539260834,0.03420540892899834,0.022647074866304497,0.019158288023724893,0.03431107692859553,0.04148602174226882,0.06300801536312663,0.04506450931719995
"cosine,avg,not important",0.6763,0.6535,0.6577,0.6425,0.636,0.64,0.6165,0.5881,0.5706999999999999,0.5526,0.5393,0.5098,0.4922999999999999,0.48260000000000003,0.5195000000000001,0.49160000000000004,0.504,0.5016,0.4912000000000001,0.47000000000000003
"cosine,std,not important",0.0088096537956948,0.01356650286551403,0.005866003750424991,0.020972601173912614,0.015185519418182586,0.00993981891183135,0.01136001760562017,0.01825075340910615,0.02523905703468335,0.02843659613948193,0.026818090908936814,0.03158417325180449,0.04195724013802626,0.04706208665157126,0.014861022845013073,0.026473382859015206,0.02632869157402245,0.0381003936987533,0.038015260093809705,0.019763602910400718
"norm,avg,not important",0.6730000000000002,0.675,0.6771,0.6758,0.6743,0.6687000000000001,0.6658000000000002,0.6556000000000001,0.6448,0.6437000000000002,0.6362,0.6418,0.6259999999999999,0.6169,0.6086,0.5767999999999999,0.5714999999999999,0.5206999999999999,0.5297999999999999,0.5145
"norm,std,not important",0.010059821071967442,0.007771743691090186,0.009364293886887554,0.004512205669071395,0.010296115772464866,0.009602603813549748,0.002785677655436826,0.0132680066324976,0.007884161337770817,0.009252567211320334,0.013717142559585808,0.01546479873777866,0.020213856633507638,0.024973786256793334,0.022240503591420786,0.024878906728391405,0.02162984049871841,0.03538657937693329,0.026667583317578673,0.0273358738656733
